"id","element_id","Activity_id","obj"
"757755","130642","3459","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T20:56:46.766235"", ""elementId"": 130642, ""activityId"": 3459, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068546","364540","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364540, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 53.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068547","364541","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364541, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 23.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068548","364542","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364542, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 59.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068549","364543","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364543, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 31.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068550","364544","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364544, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 24.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068551","364545","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364545, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 62.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068552","364546","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364546, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 32.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068553","364547","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364547, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": -5.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757827","224201","3460","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T21:47:29.189485"", ""elementId"": 224201, ""activityId"": 3460, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757784","130667","3459","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T20:56:46.766235"", ""elementId"": 130667, ""activityId"": 3459, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068554","364548","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364548, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 31.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068555","364549","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364549, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 20.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068556","364550","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364550, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 38.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068557","364551","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364551, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 58.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068558","364552","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364552, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 42.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068559","364553","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364553, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 30.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068560","364554","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364554, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 58.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068561","364555","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364555, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 40.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757839","224202","3460","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T21:47:29.189485"", ""elementId"": 224202, ""activityId"": 3460, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757851","224225","3460","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T21:47:29.189485"", ""elementId"": 224225, ""activityId"": 3460, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068562","364556","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364556, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 23.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068563","364557","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364557, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 64.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068564","364558","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364558, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 16.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068565","364559","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364559, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": -14.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068566","364560","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364560, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 22.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068567","364561","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364561, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 25.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757871","224230","3460","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T21:47:29.189485"", ""elementId"": 224230, ""activityId"": 3460, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757875","224238","3460","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T21:47:29.189485"", ""elementId"": 224238, ""activityId"": 3460, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757881","224250","3460","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T21:47:29.189485"", ""elementId"": 224250, ""activityId"": 3460, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068568","364562","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364562, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 34.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068569","364563","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364563, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 64.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068570","364564","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364564, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 34.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068571","364565","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364565, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 36.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068572","364566","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364566, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 48.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068573","364567","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364567, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 57.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
