"id","tank_id","obj_new","activity_type_id","actual_end_date","planned_start_date","activity_status_id"
1461,539,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 539, ""act_cost"": 25.0, ""createdAt"": ""2011-06-23T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""unscheduled"", ""description"": ""Экспертиза промышлеенной безопасности всвязи с оканчанием срока эксплуатации"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2011-06-23 00:00:00.000,3
2243,840,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 840, ""act_cost"": 32.0, ""createdAt"": ""2022-02-16T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""Экспертное техническое диагностирование"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2022-02-16 00:00:00.000,3
12388,1110,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2012-05-08 00:00:00.000,3
1256,555,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 555, ""act_cost"": 25.0, ""createdAt"": ""2023-05-16T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2023-05-16 00:00:00.000,3
428,230,"{""id"": 0, ""isPlan"": false, ""status"": null, ""tankId"": 230, ""act_cost"": 1000.0, ""createdAt"": ""2013-01-14T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""полное техническое обследование"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null}",13424,,2013-01-14 00:00:00.000,3
429,230,"{""id"": 0, ""isPlan"": false, ""status"": null, ""tankId"": 230, ""act_cost"": 1000.0, ""createdAt"": ""2008-04-14T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""полное техническое обследование"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null}",13424,,2008-04-14 00:00:00.000,3
2511,866,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 866, ""act_cost"": 74.0, ""createdAt"": ""2014-09-24T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""ЭПБ"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2014-09-24 00:00:00.000,3
1714,131,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 131, ""act_cost"": 50.0, ""createdAt"": ""2010-07-26T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": "" УЗТ"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2010-07-26 00:00:00.000,3
2767,132,"{""by_RBI"": false, ""status"": null, ""act_cost"": 123327.05387, ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""first"", ""description"": ""монтаж"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13429,,2006-05-13 00:00:00.000,3
2768,159,"{""by_RBI"": false, ""status"": null, ""act_cost"": 123327.05387, ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""first"", ""description"": ""монтаж"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13429,,2007-05-05 00:00:00.000,3
13631,1141,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13401,,2019-12-17 00:00:00.000,3
437,137,"{""id"": 0, ""isPlan"": false, ""status"": null, ""tankId"": 137, ""act_cost"": 350.0, ""createdAt"": ""2016-10-05T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""техническое диагностирование опасного промобъекта"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null}",13424,,2016-10-05 00:00:00.000,3
681,409,"{""isPlan"": false, ""status"": null, ""tankId"": 409, ""act_cost"": 80.0, ""createdAt"": ""2017-04-05T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""определение технического состояния"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null}",13424,,2017-04-05 00:00:00.000,3
1150,588,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 588, ""act_cost"": 1000.0, ""createdAt"": ""2016-10-05T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""ЭПБ"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2016-10-05 00:00:00.000,3
13487,1122,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2022-09-22 00:00:00.000,3
11747,1092,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13429,,2008-01-05 00:00:00.000,3
13488,1132,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13429,,2000-12-15 00:00:00.000,3
12605,1116,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": 11.935380404350676, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13429,,2003-09-24 00:00:00.000,3
13035,1128,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": 18.35311278072017, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13429,,2015-12-28 00:00:00.000,3
12381,1108,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13424,,2021-10-04 00:00:00.000,3
3108,858,"{""by_RBI"": false, ""status"": null, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13429,,1993-05-27 00:00:00.000,3
13037,1128,"{""sap_updated_at"": ""03.05.2024 06:44:33""}",13381,2021-06-09 00:00:00.000,2021-06-09 00:00:00.000,3
12382,1108,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2022-03-19 00:00:00.000,3
13038,1128,"{""sap_updated_at"": ""20.03.2025 12:19:04""}",13381,2021-06-09 00:00:00.000,2021-06-09 00:00:00.000,3
13039,1128,"{""sap_updated_at"": ""06.04.2022 00:00:00""}",13413,2022-03-15 00:00:00.000,2022-03-02 00:00:00.000,3
10715,1080,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13429,,2016-09-04 00:00:00.000,3
10716,1080,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2021-09-30 00:00:00.000,3
13490,1132,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13357,,2018-07-24 00:00:00.000,3
12384,1109,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2014-12-29 00:00:00.000,3
1134,615,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 615, ""act_cost"": 239.104, ""createdAt"": ""2020-05-10T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""first"", ""description"": ""Отклонение от вертикали"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13430,,2020-05-10 00:00:00.000,3
11748,1092,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13406,,2023-04-19 00:00:00.000,3
12607,1116,"{""sap_updated_at"": ""24.09.2025 10:57:12""}",13412,2010-07-27 13:53:10.000,2010-07-27 13:53:10.000,3
12389,1110,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2014-12-30 00:00:00.000,3
13521,1139,"{""sap_updated_at"": ""25.03.2025 00:00:00""}",13413,2025-04-10 00:00:00.000,2025-04-14 00:00:00.000,3
13040,1128,"{""sap_updated_at"": ""12.05.2022 00:00:00""}",13413,2022-04-27 00:00:00.000,2022-04-01 00:00:00.000,3
13041,1128,"{""sap_updated_at"": ""10.06.2022 00:00:00""}",13413,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,3
13224,1130,"{""sap_updated_at"": ""07.09.2022 00:00:00""}",13412,2022-08-20 00:00:00.000,2022-08-20 08:00:00.000,3
12610,1116,"{""sap_updated_at"": ""03.05.2024 06:42:53""}",13357,2019-03-15 00:00:00.000,2019-03-15 00:00:00.000,3
12611,1116,"{""sap_updated_at"": ""03.05.2024 06:42:10""}",13381,2019-05-20 00:00:00.000,2019-05-20 00:00:00.000,3
10713,1079,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2021-09-30 00:00:00.000,3
13042,1128,"{""sap_updated_at"": ""07.07.2022 00:00:00""}",13413,2022-06-20 00:00:00.000,2022-06-30 00:00:00.000,3
12893,1122,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": 7.444996955577196, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13429,,2003-09-16 00:00:00.000,3
13043,1128,"{""sap_updated_at"": ""04.08.2022 00:00:00""}",13413,2022-07-19 00:00:00.000,2022-07-30 00:00:00.000,3
12613,1116,"{""sap_updated_at"": ""03.05.2024 06:42:19""}",13381,2020-05-20 00:00:00.000,2020-05-20 00:00:00.000,3
12391,1110,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2020-03-15 00:00:00.000,3
13045,1128,"{""sap_updated_at"": ""03.05.2024 06:44:16""}",13381,2022-09-20 00:00:00.000,2022-09-20 00:00:00.000,3
13046,1128,"{""sap_updated_at"": ""24.10.2022 00:00:00""}",13413,2022-09-27 00:00:00.000,2022-09-28 00:00:00.000,3
13232,1130,"{""sap_updated_at"": ""24.10.2022 00:00:00""}",13412,2022-09-18 00:00:00.000,2022-09-16 08:00:00.000,3
13235,1130,"{""sap_updated_at"": ""08.11.2022 00:00:00""}",13413,2022-10-22 00:00:00.000,2022-10-13 00:00:00.000,3
13047,1128,"{""sap_updated_at"": ""08.11.2022 00:00:00""}",13413,2022-10-22 00:00:00.000,2022-10-28 00:00:00.000,3
13236,1130,"{""sap_updated_at"": ""27.12.2022 00:00:00""}",13413,2022-11-15 00:00:00.000,2022-11-12 00:00:00.000,3
12619,1116,"{""sap_updated_at"": ""10.06.2022 00:00:00""}",13413,2022-05-16 00:00:00.000,2022-05-11 00:00:00.000,3
13048,1128,"{""sap_updated_at"": ""27.12.2022 00:00:00""}",13413,2022-11-15 00:00:00.000,2022-11-27 00:00:00.000,3
13049,1128,"{""sap_updated_at"": ""16.01.2023 00:00:00""}",13413,2022-12-13 00:00:00.000,2022-12-27 00:00:00.000,3
13050,1128,"{""sap_updated_at"": ""07.02.2023 00:00:00""}",13413,2023-01-13 00:00:00.000,2023-01-26 00:00:00.000,3
12620,1116,"{""sap_updated_at"": ""07.07.2022 00:00:00""}",13413,2022-06-20 00:00:00.000,2022-06-10 00:00:00.000,3
11873,1097,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13430,,2023-08-21 00:00:00.000,3
12616,1116,"{""sap_updated_at"": ""03.05.2024 06:42:02""}",13381,2021-09-13 00:00:00.000,2021-09-13 00:00:00.000,3
12618,1116,"{""sap_updated_at"": ""12.05.2022 00:00:00""}",13413,2022-04-18 00:00:00.000,2022-04-11 00:00:00.000,3
13052,1128,"{""sap_updated_at"": ""26.05.2023 00:00:00""}",13413,2023-05-23 00:00:00.000,2023-05-26 00:00:00.000,3
12621,1116,"{""sap_updated_at"": ""07.07.2022 00:00:00""}",13412,2022-06-21 00:00:00.000,2022-06-21 08:00:00.000,3
13493,1116,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2022-09-22 00:00:00.000,3
12623,1116,"{""sap_updated_at"": ""04.08.2022 00:00:00""}",13412,2022-07-08 00:00:00.000,2022-07-08 08:00:00.000,3
11875,1098,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13430,,2023-08-21 00:00:00.000,3
13053,1128,"{""sap_updated_at"": ""26.06.2023 00:00:00""}",13413,2023-06-22 00:00:00.000,2023-06-25 00:00:00.000,3
13054,1128,"{""sap_updated_at"": ""25.07.2023 00:00:00""}",13413,2023-07-18 00:00:00.000,2023-07-25 00:00:00.000,3
13055,1128,"{""sap_updated_at"": ""31.08.2023 00:00:00""}",13413,2023-08-30 00:00:00.000,2023-08-24 00:00:00.000,3
13056,1128,"{""sap_updated_at"": ""29.09.2023 00:00:00""}",13413,2023-09-28 00:00:00.000,2023-09-23 00:00:00.000,3
13057,1128,"{""sap_updated_at"": ""26.10.2023 00:00:00""}",13413,2023-10-26 00:00:00.000,2023-10-23 00:00:00.000,3
13058,1128,"{""sap_updated_at"": ""28.11.2023 00:00:00""}",13413,2023-11-13 00:00:00.000,2023-11-22 00:00:00.000,3
13059,1128,"{""sap_updated_at"": ""22.12.2023 00:00:00""}",13413,2023-12-18 00:00:00.000,2023-12-22 00:00:00.000,3
13499,1139,"{""sap_updated_at"": ""25.04.2023 00:00:00""}",13413,2023-04-12 00:00:00.000,2023-04-25 00:00:00.000,3
13060,1128,"{""sap_updated_at"": ""30.01.2024 00:00:00""}",13413,2024-01-18 00:00:00.000,2024-01-21 00:00:00.000,3
13061,1128,"{""sap_updated_at"": ""28.02.2024 00:00:00""}",13413,2024-02-14 00:00:00.000,2024-02-20 00:00:00.000,3
13062,1128,"{""sap_updated_at"": ""27.03.2024 00:00:00""}",13413,2024-03-13 00:00:00.000,2024-03-21 00:00:00.000,3
13500,1139,"{""sap_updated_at"": ""26.05.2023 00:00:00""}",13413,2023-05-23 00:00:00.000,2023-05-25 00:00:00.000,3
13063,1128,"{""sap_updated_at"": ""26.04.2024 00:00:00""}",13413,2024-04-17 00:00:00.000,2024-04-20 00:00:00.000,3
13501,1139,"{""sap_updated_at"": ""26.06.2023 00:00:00""}",13413,2023-06-22 00:00:00.000,2023-06-24 00:00:00.000,3
13502,1139,"{""sap_updated_at"": ""25.07.2023 00:00:00""}",13413,2023-07-18 00:00:00.000,2023-07-24 00:00:00.000,3
2901,308,"{""by_RBI"": false, ""status"": null, ""act_cost"": 45717.39428, ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""first"", ""description"": ""монтаж"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13429,,2010-06-15 00:00:00.000,3
13066,1128,"{""sap_updated_at"": ""30.07.2024 00:00:00""}",13413,2024-07-29 00:00:00.000,2024-07-19 00:00:00.000,3
10272,1052,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2021-09-13 00:00:00.000,3
13503,1139,"{""sap_updated_at"": ""31.08.2023 00:00:00""}",13413,2023-08-30 00:00:00.000,2023-08-23 00:00:00.000,3
13504,1139,"{""sap_updated_at"": ""29.09.2023 00:00:00""}",13413,2023-09-28 00:00:00.000,2023-09-22 00:00:00.000,3
12626,1116,"{""sap_updated_at"": ""24.10.2022 00:00:00""}",13413,2022-09-19 00:00:00.000,2022-09-08 00:00:00.000,3
12627,1116,"{""sap_updated_at"": ""05.07.2024 10:08:45""}",13381,2022-09-22 00:00:00.000,2022-09-22 00:00:00.000,3
13069,1128,"{""sap_updated_at"": ""26.12.2024 00:00:00""}",13413,2024-12-23 00:00:00.000,2024-12-16 00:00:00.000,3
13070,1128,"{""sap_updated_at"": ""30.01.2025 00:00:00""}",13413,2025-01-22 00:00:00.000,2025-01-15 00:00:00.000,3
12633,1116,"{""sap_updated_at"": ""23.05.2023 00:00:00""}",13413,2023-05-05 00:00:00.000,2023-05-06 00:00:00.000,3
12634,1116,"{""sap_updated_at"": ""21.06.2023 00:00:00""}",13359,2023-06-07 00:00:00.000,2023-06-15 00:00:00.000,3
12629,1116,"{""sap_updated_at"": ""27.12.2022 00:00:00""}",13413,2022-11-08 00:00:00.000,2022-11-07 00:00:00.000,3
12630,1116,"{""sap_updated_at"": ""16.01.2023 00:00:00""}",13413,2022-12-08 00:00:00.000,2022-12-07 00:00:00.000,3
12631,1116,"{""sap_updated_at"": ""07.02.2023 00:00:00""}",13413,2023-01-17 00:00:00.000,2023-01-06 00:00:00.000,3
12005,1102,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13429,,2002-08-07 00:00:00.000,3
